timestamp_unix,timestamp_formatted,measurement_name,measurement_value
1675814488.459,08-Feb-2023 00:01:00,APS_A2_DC_OUT_C,19.0
1675814488.459,08-Feb-2023 00:01:00,APS_A2_DC_OUT_V,126.0
1675814488.459,08-Feb-2023 00:01:00,APS_A2_AC_OUT_P,12.0
1675814488.459,08-Feb-2023 00:01:00,APS_A2_AC_OUT_C,21.0
1675814488.459,08-Feb-2023 00:01:00,APS_A2_AC_OUT_V,229.0
1675814488.459,08-Feb-2023 00:01:00,APS_A2_HV_Energy,0.0
1675814488.462,08-Feb-2023 00:01:00,APS_A1_DC_OUT_P,2.0
1675814488.462,08-Feb-2023 00:01:00,APS_A1_DC_OUT_C,16.0
1675814488.462,08-Feb-2023 00:01:00,APS_A1_DC_OUT_V,126.0
1675814488.462,08-Feb-2023 00:01:00,APS_A1_AC_OUT_P,11.0
1675814488.462,08-Feb-2023 00:01:00,APS_A1_AC_OUT_C,21.0
1675814488.462,08-Feb-2023 00:01:00,APS_A1_AC_OUT_V,229.0
1675814488.502,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814488.502,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814488.502,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814488.502,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814488.502,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814488.502,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814488.502,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814488.502,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814488.502,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814488.502,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814488.502,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814491.382,08-Feb-2023 00:01:00,PLC_NUM_UTS,2.0
1675814491.382,08-Feb-2023 00:01:00,BCU_A2_STS_IsMaster,0.0
1675814491.382,08-Feb-2023 00:01:00,BCU_A1_STS_IsMaster,0.0
1675814491.406,08-Feb-2023 00:01:00,APS_A1_HV_Energy,0.0
1675814491.445,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814491.445,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814491.445,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814491.445,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814491.445,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814491.445,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814491.445,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814491.445,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814491.445,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814491.445,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814491.445,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814491.531,08-Feb-2023 00:01:00,APS_A2_DC_OUT_P,2.3000000000000003
1675814491.531,08-Feb-2023 00:01:00,APS_A2_DC_OUT_C,19.0
1675814491.531,08-Feb-2023 00:01:00,APS_A2_DC_OUT_V,126.0
1675814491.531,08-Feb-2023 00:01:00,APS_A2_AC_OUT_P,14.0
1675814491.531,08-Feb-2023 00:01:00,APS_A2_AC_OUT_C,25.0
1675814491.531,08-Feb-2023 00:01:00,APS_A2_AC_OUT_V,230.0
1675814491.531,08-Feb-2023 00:01:00,APS_A2_HV_Energy,0.0
1675814491.534,08-Feb-2023 00:01:00,APS_A1_DC_OUT_P,2.0
1675814491.534,08-Feb-2023 00:01:00,APS_A1_DC_OUT_C,16.0
1675814491.534,08-Feb-2023 00:01:00,APS_A1_DC_OUT_V,126.0
1675814491.534,08-Feb-2023 00:01:00,APS_A1_AC_OUT_P,15.0
1675814491.534,08-Feb-2023 00:01:00,APS_A1_AC_OUT_C,25.0
1675814491.534,08-Feb-2023 00:01:00,APS_A1_AC_OUT_V,229.0
1675814493.579,08-Feb-2023 00:01:00,APS_A2_HV_Energy,0.0
1675814494.454,08-Feb-2023 00:01:00,PLC_NUM_UTS,2.0
1675814494.454,08-Feb-2023 00:01:00,BCU_A1_STS_IsMaster,0.0
1675814494.454,08-Feb-2023 00:01:00,BCU_A2_STS_IsMaster,0.0
1675814494.475,08-Feb-2023 00:01:00,APS_A2_DC_OUT_P,2.3000000000000003
1675814494.475,08-Feb-2023 00:01:00,APS_A2_DC_OUT_C,19.0
1675814494.475,08-Feb-2023 00:01:00,APS_A2_DC_OUT_V,126.0
1675814494.475,08-Feb-2023 00:01:00,APS_A2_AC_OUT_P,18.0
1675814494.475,08-Feb-2023 00:01:00,APS_A2_AC_OUT_C,30.0
1675814494.475,08-Feb-2023 00:01:00,APS_A2_AC_OUT_V,229.0
1675814494.478,08-Feb-2023 00:01:00,APS_A1_DC_OUT_P,1.8
1675814494.478,08-Feb-2023 00:01:00,APS_A1_DC_OUT_C,15.0
1675814494.478,08-Feb-2023 00:01:00,APS_A1_DC_OUT_V,126.0
1675814494.478,08-Feb-2023 00:01:00,APS_A1_AC_OUT_P,18.0
1675814494.478,08-Feb-2023 00:01:00,APS_A1_AC_OUT_C,29.0
1675814494.478,08-Feb-2023 00:01:00,APS_A1_AC_OUT_V,230.0
1675814494.478,08-Feb-2023 00:01:00,APS_A1_HV_Energy,0.0
1675814494.517,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814494.517,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814494.517,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814494.517,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814494.517,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814494.517,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814494.517,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814494.517,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814494.517,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814494.517,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814494.517,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814496.651,08-Feb-2023 00:01:00,APS_A2_HV_Energy,0.0
1675814497.461,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814497.461,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814497.461,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814497.461,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814497.461,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814497.461,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814497.461,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814497.461,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814497.461,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814497.461,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814497.461,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814497.526,08-Feb-2023 00:01:00,PLC_NUM_UTS,2.0
1675814497.526,08-Feb-2023 00:01:00,BCU_A2_STS_IsMaster,0.0
1675814497.526,08-Feb-2023 00:01:00,BCU_A1_STS_IsMaster,0.0
1675814497.547,08-Feb-2023 00:01:00,APS_A2_DC_OUT_P,2.3000000000000003
1675814497.547,08-Feb-2023 00:01:00,APS_A2_DC_OUT_C,19.0
1675814497.547,08-Feb-2023 00:01:00,APS_A2_DC_OUT_V,126.0
1675814497.547,08-Feb-2023 00:01:00,APS_A2_AC_OUT_P,18.0
1675814497.547,08-Feb-2023 00:01:00,APS_A2_AC_OUT_C,30.0
1675814497.547,08-Feb-2023 00:01:00,APS_A2_AC_OUT_V,229.0
1675814497.55,08-Feb-2023 00:01:00,APS_A1_DC_OUT_P,2.0
1675814497.55,08-Feb-2023 00:01:00,APS_A1_DC_OUT_C,16.0
1675814497.55,08-Feb-2023 00:01:00,APS_A1_DC_OUT_V,126.0
1675814497.55,08-Feb-2023 00:01:00,APS_A1_AC_OUT_P,19.0
1675814497.55,08-Feb-2023 00:01:00,APS_A1_AC_OUT_C,29.0
1675814497.55,08-Feb-2023 00:01:00,APS_A1_AC_OUT_V,229.0
1675814497.55,08-Feb-2023 00:01:00,APS_A1_HV_Energy,0.0
1675814499.598,08-Feb-2023 00:01:00,APS_A1_HV_Energy,0.0
1675814499.724,08-Feb-2023 00:01:00,APS_A2_HV_Energy,0.0
1675814500.342,08-Feb-2023 00:01:00,PLC_NUM_UTS,2.0
1675814500.342,08-Feb-2023 00:01:00,BCU_A1_STS_IsMaster,0.0
1675814500.342,08-Feb-2023 00:01:00,BCU_A2_STS_IsMaster,0.0
1675814500.491,08-Feb-2023 00:01:00,APS_A2_DC_OUT_P,2.3000000000000003
1675814500.491,08-Feb-2023 00:01:00,APS_A2_DC_OUT_C,19.0
1675814500.491,08-Feb-2023 00:01:00,APS_A2_DC_OUT_V,126.0
1675814500.491,08-Feb-2023 00:01:00,APS_A2_AC_OUT_P,18.0
1675814500.491,08-Feb-2023 00:01:00,APS_A2_AC_OUT_C,30.0
1675814500.491,08-Feb-2023 00:01:00,APS_A2_AC_OUT_V,230.0
1675814500.494,08-Feb-2023 00:01:00,APS_A1_DC_OUT_P,1.8
1675814500.494,08-Feb-2023 00:01:00,APS_A1_DC_OUT_C,15.0
1675814500.494,08-Feb-2023 00:01:00,APS_A1_DC_OUT_V,126.0
1675814500.494,08-Feb-2023 00:01:00,APS_A1_AC_OUT_P,18.0
1675814500.494,08-Feb-2023 00:01:00,APS_A1_AC_OUT_C,29.0
1675814500.494,08-Feb-2023 00:01:00,APS_A1_AC_OUT_V,230.0
1675814500.533,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814500.533,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814500.533,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814500.533,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814500.533,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814500.533,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814500.533,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814500.533,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814500.533,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814500.533,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814500.533,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814502.67,08-Feb-2023 00:01:00,APS_A1_HV_Energy,0.0
1675814502.796,08-Feb-2023 00:01:00,APS_A2_HV_Energy,0.0
1675814503.414,08-Feb-2023 00:01:00,PLC_NUM_UTS,2.0
1675814503.414,08-Feb-2023 00:01:00,BCU_A2_STS_IsMaster,0.0
1675814503.414,08-Feb-2023 00:01:00,BCU_A1_STS_IsMaster,0.0
1675814503.436,08-Feb-2023 00:01:00,APS_A2_DC_OUT_P,2.3000000000000003
1675814503.436,08-Feb-2023 00:01:00,APS_A2_DC_OUT_C,19.0
1675814503.436,08-Feb-2023 00:01:00,APS_A2_DC_OUT_V,126.0
1675814503.436,08-Feb-2023 00:01:00,APS_A2_AC_OUT_P,21.0
1675814503.436,08-Feb-2023 00:01:00,APS_A2_AC_OUT_C,34.0
1675814503.436,08-Feb-2023 00:01:00,APS_A2_AC_OUT_V,229.0
1675814503.439,08-Feb-2023 00:01:00,APS_A1_DC_OUT_P,2.0
1675814503.439,08-Feb-2023 00:01:00,APS_A1_DC_OUT_C,16.0
1675814503.439,08-Feb-2023 00:01:00,APS_A1_DC_OUT_V,126.0
1675814503.439,08-Feb-2023 00:01:00,APS_A1_AC_OUT_P,20.0
1675814503.439,08-Feb-2023 00:01:00,APS_A1_AC_OUT_C,35.0
1675814503.439,08-Feb-2023 00:01:00,APS_A1_AC_OUT_V,229.0
1675814503.478,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814503.478,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814503.478,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814503.478,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814503.478,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814503.478,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814503.478,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814503.478,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814503.478,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814503.478,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814503.478,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814505.743,08-Feb-2023 00:01:00,APS_A1_HV_Energy,0.0
1675814505.868,08-Feb-2023 00:01:00,APS_A2_HV_Energy,0.0
1675814506.486,08-Feb-2023 00:01:00,PLC_NUM_UTS,2.0
1675814506.486,08-Feb-2023 00:01:00,BCU_A2_STS_IsMaster,0.0
1675814506.486,08-Feb-2023 00:01:00,BCU_A1_STS_IsMaster,0.0
1675814506.508,08-Feb-2023 00:01:00,APS_A2_DC_OUT_P,2.5
1675814506.508,08-Feb-2023 00:01:00,APS_A2_DC_OUT_C,20.0
1675814506.508,08-Feb-2023 00:01:00,APS_A2_DC_OUT_V,126.0
1675814506.508,08-Feb-2023 00:01:00,APS_A2_AC_OUT_P,20.0
1675814506.508,08-Feb-2023 00:01:00,APS_A2_AC_OUT_C,35.0
1675814506.508,08-Feb-2023 00:01:00,APS_A2_AC_OUT_V,230.0
1675814506.511,08-Feb-2023 00:01:00,APS_A1_DC_OUT_P,1.8
1675814506.511,08-Feb-2023 00:01:00,APS_A1_DC_OUT_C,15.0
1675814506.511,08-Feb-2023 00:01:00,APS_A1_DC_OUT_V,126.0
1675814506.511,08-Feb-2023 00:01:00,APS_A1_AC_OUT_P,21.0
1675814506.511,08-Feb-2023 00:01:00,APS_A1_AC_OUT_C,35.0
1675814506.511,08-Feb-2023 00:01:00,APS_A1_AC_OUT_V,229.0
1675814506.549,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814506.549,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814506.549,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814506.549,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814506.549,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814506.549,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814506.549,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814506.549,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814506.549,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814506.549,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814506.549,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814508.815,08-Feb-2023 00:01:00,APS_A1_HV_Energy,0.0
1675814508.94,08-Feb-2023 00:01:00,APS_A2_HV_Energy,0.0
1675814509.452,08-Feb-2023 00:01:00,APS_A2_DC_OUT_P,2.3000000000000003
1675814509.452,08-Feb-2023 00:01:00,APS_A2_DC_OUT_C,19.0
1675814509.452,08-Feb-2023 00:01:00,APS_A2_DC_OUT_V,126.0
1675814509.452,08-Feb-2023 00:01:00,APS_A2_AC_OUT_P,21.0
1675814509.452,08-Feb-2023 00:01:00,APS_A2_AC_OUT_C,35.0
1675814509.452,08-Feb-2023 00:01:00,APS_A2_AC_OUT_V,229.0
1675814509.455,08-Feb-2023 00:01:00,APS_A1_DC_OUT_P,2.0
1675814509.455,08-Feb-2023 00:01:00,APS_A1_DC_OUT_C,16.0
1675814509.455,08-Feb-2023 00:01:00,APS_A1_DC_OUT_V,126.0
1675814509.455,08-Feb-2023 00:01:00,APS_A1_AC_OUT_P,20.0
1675814509.455,08-Feb-2023 00:01:00,APS_A1_AC_OUT_C,35.0
1675814509.455,08-Feb-2023 00:01:00,APS_A1_AC_OUT_V,230.0
1675814509.494,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814509.494,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814509.494,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814509.494,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814509.494,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814509.494,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814509.494,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814509.494,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814509.494,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814509.494,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814509.494,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814509.557,08-Feb-2023 00:01:00,PLC_NUM_UTS,2.0
1675814509.558,08-Feb-2023 00:01:00,BCU_A1_STS_IsMaster,0.0
1675814509.558,08-Feb-2023 00:01:00,BCU_A2_STS_IsMaster,0.0
1675814511.887,08-Feb-2023 00:01:00,APS_A1_HV_Energy,0.0
1675814512.012,08-Feb-2023 00:01:00,APS_A2_HV_Energy,0.0
1675814512.374,08-Feb-2023 00:01:00,BCU_A1_STS_IsMaster,0.0
1675814512.374,08-Feb-2023 00:01:00,BCU_A2_STS_IsMaster,0.0
1675814512.375,08-Feb-2023 00:01:00,PLC_NUM_UTS,2.0
1675814512.437,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814512.437,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814512.437,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814512.437,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814512.437,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814512.437,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814512.437,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814512.437,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814512.437,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814512.437,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814512.437,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814512.524,08-Feb-2023 00:01:00,APS_A2_DC_OUT_P,2.3000000000000003
1675814512.524,08-Feb-2023 00:01:00,APS_A2_DC_OUT_C,19.0
1675814512.524,08-Feb-2023 00:01:00,APS_A2_DC_OUT_V,126.0
1675814512.524,08-Feb-2023 00:01:00,APS_A2_AC_OUT_P,21.0
1675814512.524,08-Feb-2023 00:01:00,APS_A2_AC_OUT_C,35.0
1675814512.524,08-Feb-2023 00:01:00,APS_A2_AC_OUT_V,229.0
1675814512.527,08-Feb-2023 00:01:00,APS_A1_DC_OUT_P,2.0
1675814512.527,08-Feb-2023 00:01:00,APS_A1_DC_OUT_C,16.0
1675814512.527,08-Feb-2023 00:01:00,APS_A1_DC_OUT_V,126.0
1675814512.527,08-Feb-2023 00:01:00,APS_A1_AC_OUT_P,21.0
1675814512.527,08-Feb-2023 00:01:00,APS_A1_AC_OUT_C,35.0
1675814512.527,08-Feb-2023 00:01:00,APS_A1_AC_OUT_V,229.0
1675814514.959,08-Feb-2023 00:01:00,APS_A1_HV_Energy,0.0
1675814515.084,08-Feb-2023 00:01:00,APS_A2_HV_Energy,0.0
1675814515.446,08-Feb-2023 00:01:00,PLC_NUM_UTS,2.0
1675814515.447,08-Feb-2023 00:01:00,BCU_A2_STS_IsMaster,0.0
1675814515.447,08-Feb-2023 00:01:00,BCU_A1_STS_IsMaster,0.0
1675814515.468,08-Feb-2023 00:01:00,APS_A2_DC_OUT_P,2.3000000000000003
1675814515.468,08-Feb-2023 00:01:00,APS_A2_DC_OUT_C,19.0
1675814515.468,08-Feb-2023 00:01:00,APS_A2_DC_OUT_V,126.0
1675814515.468,08-Feb-2023 00:01:00,APS_A2_AC_OUT_P,21.0
1675814515.468,08-Feb-2023 00:01:00,APS_A2_AC_OUT_C,35.0
1675814515.468,08-Feb-2023 00:01:00,APS_A2_AC_OUT_V,229.0
1675814515.471,08-Feb-2023 00:01:00,APS_A1_DC_OUT_P,2.0
1675814515.471,08-Feb-2023 00:01:00,APS_A1_DC_OUT_C,16.0
1675814515.471,08-Feb-2023 00:01:00,APS_A1_DC_OUT_V,126.0
1675814515.471,08-Feb-2023 00:01:00,APS_A1_AC_OUT_P,20.0
1675814515.471,08-Feb-2023 00:01:00,APS_A1_AC_OUT_C,35.0
1675814515.471,08-Feb-2023 00:01:00,APS_A1_AC_OUT_V,230.0
1675814515.509,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814515.509,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814515.509,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814515.509,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814515.509,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814515.509,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814515.509,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814515.509,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814515.509,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814515.509,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814515.509,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814518.031,08-Feb-2023 00:01:00,APS_A1_HV_Energy,0.0
1675814518.156,08-Feb-2023 00:01:00,APS_A2_HV_Energy,0.0
1675814518.453,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WORKSHOP,0.0
1675814518.453,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_SHUTDOWN,0.0
1675814518.453,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_TOWING,0.0
1675814518.453,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_COUPLING,0.0
1675814518.453,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_WASHING,0.0
1675814518.453,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_ON_TRANSPORT,0.0
1675814518.453,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_CLEAN,0.0
1675814518.453,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_DOZE,0.0
1675814518.453,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_READY,0.0
1675814518.453,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_STANDBY,0.0
1675814518.453,08-Feb-2023 00:01:00,PLC_APS_TRAIN_MODES_OPERATE,1.0
1675814518.517,08-Feb-2023 00:01:00,PLC_NUM_UTS,2.0
1675814518.518,08-Feb-2023 00:01:00,BCU_A2_STS_IsMaster,0.0
1675814518.518,08-Feb-2023 00:01:00,BCU_A1_STS_IsMaster,0.0
1675814518.54,08-Feb-2023 00:01:00,APS_A2_DC_OUT_P,2.3000000000000003
1675814518.54,08-Feb-2023 00:01:00,APS_A2_DC_OUT_C,19.0
1675814518.54,08-Feb-2023 00:01:00,APS_A2_DC_OUT_V,126.0
1675814518.54,08-Feb-2023 00:01:00,APS_A2_AC_OUT_P,17.0
1675814518.54,08-Feb-2023 00:01:00,APS_A2_AC_OUT_C,30.0
1675814518.54,08-Feb-2023 00:01:00,APS_A2_AC_OUT_V,229.0
1675814518.543,08-Feb-2023 00:01:00,APS_A1_DC_OUT_P,2.0
1675814518.543,08-Feb-2023 00:01:00,APS_A1_DC_OUT_C,16.0
1675814518.543,08-Feb-2023 00:01:00,APS_A1_DC_OUT_V,126.0
1675814518.543,08-Feb-2023 00:01:00,APS_A1_AC_OUT_P,17.0
1675814518.543,08-Feb-2023 00:01:00,APS_A1_AC_OUT_C,31.0
1675814518.543,08-Feb-2023 00:01:00,APS_A1_AC_OUT_V,229.0
1675814521.103,08-Feb-2023 00:02:00,APS_A1_HV_Energy,0.0
1675814521.228,08-Feb-2023 00:02:00,APS_A2_HV_Energy,0.0
1675814521.334,08-Feb-2023 00:02:00,PLC_NUM_UTS,2.0
1675814521.334,08-Feb-2023 00:02:00,BCU_A1_STS_IsMaster,0.0
1675814521.334,08-Feb-2023 00:02:00,BCU_A2_STS_IsMaster,0.0
1675814521.484,08-Feb-2023 00:02:00,APS_A2_DC_OUT_P,2.3000000000000003
1675814521.484,08-Feb-2023 00:02:00,APS_A2_DC_OUT_C,19.0
1675814521.484,08-Feb-2023 00:02:00,APS_A2_DC_OUT_V,126.0
1675814521.484,08-Feb-2023 00:02:00,APS_A2_AC_OUT_P,16.0
1675814521.484,08-Feb-2023 00:02:00,APS_A2_AC_OUT_C,31.0
1675814521.484,08-Feb-2023 00:02:00,APS_A2_AC_OUT_V,230.0
1675814521.487,08-Feb-2023 00:02:00,APS_A1_DC_OUT_P,1.8
1675814521.487,08-Feb-2023 00:02:00,APS_A1_DC_OUT_C,15.0
